la,ld,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,app,asexp,rsexp,asawr,rsawr,defect
113,36,2,2,0.8686672311491433,11.0,7.457685185185185,2.0,0,8.0,50.29339891975309,2.0,214.0,509.0,0.0526186979931473,0.1248164464023494,False
2,4,2,2,0.9182958340544896,11.0,7.457673611111111,5.0,0,8.0,0.002048611111111111,2.0,215.0,510.0,0.0528505015904086,0.1250305847810129,False
2,2,1,1,0.0,2.0,0.2552314814814815,2.0,0,3.0,13.80050925925926,2.0,87.0,138.0,0.0537568723274282,0.0849114233353695,False
0,1,1,1,0.0,2.0,2.1771296296296296,3.0,0,0.0,0.0,1.0,88.0,2.0,0.0543345543345543,0.0018315018315018,False
115,1,2,1,0.8609661667255012,6.0,61.295590277777784,3.0,0,7.0,21.667802854938273,2.0,189.0,453.0,0.0579621720561317,0.1384990848078096,True
1,5,2,2,0.9182958340544896,1.0,0.2432175925925926,2.0,0,5.0,6.2391550925925925,1.0,134.0,219.0,0.0329992666829626,0.0537765827426057,False
3,3,1,1,0.0,1.0,0.1394675925925926,1.0,0,2.0,6.940081018518518,2.0,130.0,280.0,0.0399390243902439,0.085670731707317,False
21,0,2,2,0.9852281360342516,4.0,0.21777777777777776,4.0,0,14.0,18.124918981481482,2.0,54.0,245.0,0.0134375763498656,0.0601026142193989,False
2,2,1,1,0.0,1.0,1.061099537037037,1.0,0,3.0,64.03018518518519,2.0,314.0,460.0,0.1919561243144424,0.2809262644728824,False
21,0,1,1,0.863120568566631,1.0,0.12565972222222221,5.0,0,4.0,113.33650462962963,2.0,2.0,95.0,0.0009140767824497,0.0292504570383912,False
2,2,1,1,0.0,1.0,1.043402777777778,1.0,0,5.0,41.44851851851852,2.0,315.0,461.0,0.1924482338611449,0.2813641900121802,False
4,0,1,1,1.0,1.0,0.1236574074074074,2.0,0,6.0,16.93181712962963,1.0,18.0,83.0,0.0057873895826987,0.0255863539445629,False
4,4,1,1,0.0,1.0,1.0327083333333333,1.0,0,2.0,6.775763888888889,2.0,316.0,462.0,0.1929397443700548,0.2818015824710895,False
6,12,1,1,0.0,1.0,0.962650462962963,1.0,0,4.0,5.927881944444445,2.0,317.0,463.0,0.1934306569343065,0.2822384428223844,False
96,2,1,1,0.7300166301457938,2.0,0.23209490740740743,2.0,0,7.0,6.0378125,1.0,19.0,74.0,0.0060901339829476,0.0228380024360535,False
19,10,1,1,0.9404919406061834,5.0,17.162002314814817,5.0,0,4.0,15.069800347222222,2.0,119.0,324.0,0.0365296803652968,0.0989345509893455,False
1,2,1,1,0.0,1.0,0.3674537037037037,2.0,0,3.0,35.21451388888889,1.0,318.0,90.0,0.1939209726443769,0.0553191489361702,False
73,201,1,1,0.5409974860679865,32.0,78.29760416666666,19.0,0,7.0,3.2799131944444446,1.0,9.0,55.0,0.003043213633597,0.0170419963481436,True
4,0,1,1,0.0,3.0,3.8352083333333336,2.0,0,4.0,6.008020833333333,1.0,64.0,67.0,0.40625,0.425,False
16,14,3,1,0.8465975715858967,3.0,7.902083333333334,5.0,0,4.0,51.8184837962963,1.0,10.0,191.0,0.0033465165804685,0.0584119257681776,False
0,7,1,1,0.0,2.0,0.3350231481481481,1.0,0,4.0,0.8049768518518517,2.0,192.0,232.0,0.0586982968369829,0.0708637469586374,False
11,35,2,1,0.9194217731966006,3.0,11.250011574074074,7.0,0,8.0,8.051652199074075,1.0,11.0,193.0,0.0036485253876558,0.0589844937671024,False
3,0,1,1,0.0,2.0,33.10086805555556,1.0,0,0.0,0.0,2.0,194.0,458.0,0.0592705167173252,0.1395136778115501,False
61,58,1,1,0.25146396423889,2.0,33.10086805555556,1.0,0,4.0,0.11070023148148149,2.0,195.0,459.0,0.0595563658462473,0.1397751443330294,False
3,3,1,1,1.0,2.0,0.2548611111111111,2.0,0,7.0,60.196176697530866,2.0,196.0,460.0,0.0598420413122721,0.1400364520048602,False
7,1094,1,1,0.7090452111019396,2.0,5.972141203703703,2.0,0,4.0,0.14524305555555556,2.0,197.0,461.0,0.0601275432736106,0.1402976009717582,True
14,123,5,3,0.8646130437554952,1.0,1.2241782407407407,1.0,0,13.0,0.6913078703703704,2.0,198.0,321.0,0.0579499126383226,0.0937682003494467,False
7,0,1,1,0.0,2.0,6.252604166666667,2.0,0,4.0,0.05459490740740741,2.0,199.0,463.0,0.0606980273141122,0.1408194233687405,True
0,8,1,1,0.8194483718728035,1.0,3.408113425925926,1.0,0,4.0,0.011628086419753087,2.0,200.0,246.0,0.0609830097087378,0.0749393203883495,False
14,14,1,1,0.0,3.0,326.388599537037,4.0,0,1.0,0.00755787037037037,2.0,201.0,465.0,0.0612678192296026,0.1413406126781922,False
4,0,1,1,0.0,2.0,326.388599537037,1.0,0,1.0,0.00047453703703703704,2.0,202.0,466.0,0.0615524560339599,0.1416009702850212,False
3,0,1,1,0.9182958340544896,2.0,0.2521875,2.0,0,0.0,0.0,2.0,203.0,467.0,0.0618369202788723,0.1418611700515307,False
4,4,1,1,0.8112781244591328,1.0,285.9946180555556,1.0,0,4.0,0.01252314814814815,2.0,204.0,468.0,0.0621212121212121,0.1421212121212121,False
34,116,1,1,0.771838922576264,7.0,12.387430555555556,20.0,0,2.0,16.081814814814816,2.0,59.0,209.0,0.0181763102090275,0.0636170857315964,False
9,0,1,1,0.0,3.0,28.432939814814816,2.0,0,0.0,0.0,2.0,1.0,3.0,0.074074074074074,0.1481481481481481,False
144,23,7,2,0.4884410381419633,3.0,81.80630787037036,5.0,0,12.0,10.542722222222222,3.0,2.0,12.0,0.0160427807486631,0.0695187165775401,False
19,12,1,1,0.0,2.0,0.15133101851851852,2.0,0,2.0,51.63398148148148,2.0,319.0,465.0,0.1944106925880923,0.2831105710814094,False
419,288,3,2,0.809234068349789,5.0,12.921979166666667,3.0,0,2.0,9.01022890946502,2.0,4.0,5.0,0.0314465408805031,0.0377358490566037,True
29,2,3,2,0.6678105433089546,11.0,41.07177083333333,16.0,0,16.0,10.058981481481482,2.0,55.0,246.0,0.0135922330097087,0.0599514563106796,False
8,2,2,2,1.0,1.0,0.1394675925925926,1.0,0,3.0,1.5958333333333332,2.0,176.0,345.0,0.0429507401116233,0.0839602038340208,False
425,427,30,1,0.8253904268941975,1.0,3.889525462962963,1.0,0,22.0,4.423002314814815,2.0,320.0,466.0,0.1946634323832625,0.2832019405700424,True
27,16,1,1,0.8541802051521676,1.0,3.782858796296296,1.0,0,2.0,4.180376157407408,2.0,132.0,186.0,0.0402542372881355,0.0565980629539951,False
2,0,1,1,0.0,2.0,3.064641203703704,2.0,0,4.0,21.97837962962963,1.0,65.0,68.0,0.4049079754601227,0.4233128834355828,False
16,4,1,1,0.934068055375491,2.0,2.171759259259259,4.0,0,5.0,7.308599537037037,1.0,168.0,191.0,0.0511346444780635,0.0580937972768532,False
0,22,1,1,0.753527450558609,1.0,0.9539699074074074,3.0,0,4.0,15.66365972222222,1.0,169.0,192.0,0.0514216575922565,0.05837870538415,False
127,9,9,2,0.8598486603960204,29.0,51.45260416666667,51.0,0,15.0,34.69495717592592,2.0,62.0,385.0,0.0152690256907416,0.0935530780416868,False
0,4,1,1,0.0,1.0,2.9776157407407404,3.0,0,3.0,44.75899305555556,1.0,108.0,63.0,0.0329504232164449,0.0193470374848851,False
116,7,2,2,0.9595212772858948,26.0,48.42722222222222,18.0,0,13.0,12.539403935185184,2.0,63.0,150.0,0.0155038759689922,0.036579457364341,False
47,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,0,1,1,1.0,1.0,3.8702662037037037,4.0,0,4.0,91.61840856481483,3.0,0.0,563.0,0.0003021148036253,0.1703927492447129,False
8,0,1,1,0.0,1.0,3.032326388888889,4.0,0,20.0,2.9663310185185185,5.0,10.0,263.0,0.0033222591362126,0.0797342192691029,False
302,0,2,2,0.880194204020814,17.0,15.951030092592594,17.0,0,0.0,0.0,3.0,23.0,437.0,0.0058097312999273,0.1060275962236746,True
1,9,1,1,0.0,3.0,42.19789351851852,3.0,0,4.0,0.7683333333333334,3.0,205.0,509.0,0.0621792936915182,0.1539390280712345,False
3,3,2,1,1.0,1.0,2.0390277777777777,1.0,0,8.0,9.290516975308641,2.0,206.0,254.0,0.0624622812311406,0.0769462884731442,False
1,1,1,1,0.0,2.0,2.09068287037037,1.0,0,1.0,114.34976851851853,2.0,207.0,471.0,0.0627450980392156,0.1423831070889894,False
68,39,1,1,0.1844518631409875,4.0,2.2620833333333334,4.0,0,21.0,0.26957175925925925,2.0,208.0,256.0,0.063027744270205,0.077503015681544,True
68,0,2,2,0.8162974462488228,2.0,2.2054050925925925,4.0,0,23.0,6.390448495370371,3.0,209.0,417.0,0.0629307761462391,0.125262211567276,False
51,2,1,1,0.0,2.0,6.292141203703704,3.0,0,2.0,1.2023032407407408,2.0,210.0,474.0,0.063592525617842,0.1431585292344786,False
65,0,2,2,0.9957274520849256,10.0,26.316655092592594,16.0,0,9.0,0.8090046296296296,3.0,66.0,242.0,0.0161913968100531,0.0587240212663122,False
2,0,1,1,0.0,2.0,7.2968981481481485,7.0,0,2.0,21.299386574074074,2.0,1.0,362.0,0.0006024096385542,0.1093373493975903,False
153,13,2,2,0.903593606980866,10.0,69.09599537037037,15.0,0,12.0,0.9571354166666667,1.0,3.0,12.0,0.0211640211640211,0.0687830687830687,False
361,2,1,1,0.0,24.0,31.275914351851853,26.0,0,2.0,25.287118055555556,1.0,2.0,30.0,0.0018137847642079,0.0187424425634824,False
1,1,1,1,0.0,1.0,0.5739583333333333,5.0,0,5.0,19.939965277777777,3.0,28.0,403.0,0.0087323095453176,0.1216501053899428,False
2,2,1,1,0.0,1.0,0.5739467592592592,3.0,0,3.0,20.042627314814816,1.0,29.0,90.0,0.0090307043949428,0.0273931366646598,False
27,29,1,1,0.0,1.0,0.5739583333333333,3.0,0,4.0,0.16233796296296296,1.0,30.0,91.0,0.0093289196509178,0.0276858260607884,False
23,23,1,1,0.0,1.0,0.5739583333333333,3.0,0,4.0,0.004699074074074074,1.0,31.0,92.0,0.0096269554753309,0.0279783393501805,False
7,7,1,1,0.7559279292634755,1.0,0.5739467592592592,3.0,0,5.0,0.0037345679012345677,1.0,32.0,93.0,0.0099248120300751,0.0282706766917293,False
27,16,1,1,0.0,1.0,0.5739467592592592,3.0,0,4.0,0.007256944444444444,1.0,33.0,94.0,0.010222489476849,0.0285628382441371,False
62,33,1,1,0.0,1.0,0.5739467592592592,3.0,0,4.0,0.033229166666666664,1.0,34.0,95.0,0.0105199879771565,0.0288548241659152,False
83,83,1,1,0.4574321808988395,1.0,0.5739351851851852,3.0,0,4.0,10.148917824074074,1.0,35.0,96.0,0.0108173076923076,0.0291466346153846,False
129,97,2,1,0.716557716328017,1.0,0.10159722222222223,3.0,0,4.0,0.031689814814814816,1.0,36.0,97.0,0.0111144487834184,0.0294382697506758,False
5,3,1,1,0.0,2.0,1.3464699074074076,5.0,0,2.0,11.909907407407408,3.0,150.0,254.0,0.0453453453453453,0.0765765765765765,False
1,1,1,1,0.0,4.0,1.9837037037037037,6.0,0,1.0,111.85201388888889,2.0,98.0,344.0,0.0297208045631942,0.1035725007505253,False
2,1,1,1,0.0,1.0,1.8394907407407406,6.0,0,4.0,11.143749999999999,5.0,6.0,606.0,0.0042296072507552,0.3667673716012085,False
2,2,1,1,0.0,1.0,0.09061342592592592,1.0,0,4.0,3.963773148148148,2.0,69.0,81.0,0.4242424242424242,0.4969696969696969,False
4,0,1,1,0.0,1.0,0.9752083333333333,1.0,0,4.0,12.431319444444446,2.0,71.0,486.0,0.0434782608695652,0.2940821256038647,False
4,2,1,1,0.0,2.0,3.0664930555555556,11.0,0,3.0,19.28172453703704,2.0,151.0,410.0,0.0456182472989195,0.1233493397358943,False
10,4,1,1,0.0,1.0,0.13108796296296296,4.0,0,21.0,2.428240740740741,1.0,37.0,212.0,0.0114011401140114,0.0639063906390639,False
7,5,1,1,0.4138168503036337,2.0,0.7896527777777779,1.0,0,4.0,34.170063657407404,2.0,70.0,82.0,0.4277108433734939,0.5,True
75,4,2,2,0.9045362757829198,5.0,0.9974189814814814,7.0,0,2.0,9.400860339506172,1.0,1.0,105.0,0.0004812319538017,0.0255052935514918,False
1,2,1,1,0.9182958340544896,1.0,0.049999999999999996,2.0,0,10.0,10.337719907407408,1.0,54.0,55.0,0.0164917541229385,0.016791604197901,False
1,1,1,1,0.0,1.0,0.11230324074074073,3.0,0,1.0,12.865266203703705,2.0,62.0,79.0,0.0188848920863309,0.0239808153477218,False
0,2,2,1,1.0,1.0,1.0582523148148149,7.0,0,18.0,34.17289930555555,2.0,55.0,326.0,0.0167815403056637,0.0979922085705723,False
2,2,1,1,0.0,1.0,0.0925925925925926,3.0,0,4.0,18.051898148148148,1.0,56.0,57.0,0.0170760934691432,0.0173756740563211,False
5,5,2,2,0.7219280948873623,1.0,0.049999999999999996,2.0,0,6.0,0.020243055555555556,1.0,67.0,70.0,0.0163422254265801,0.0170632059601057,False
2,0,1,1,0.0,1.0,2.2106018518518518,5.0,0,16.0,0.018969907407407408,2.0,58.0,329.0,0.0176646706586826,0.0988023952095808,False
60,2,4,2,0.7601480177955711,5.0,7.512685185185185,14.0,0,15.0,2.5907341269841266,5.0,11.0,797.0,0.0028825366322363,0.1916886860437184,False
17,236,4,3,0.8599166405015799,4.0,1.945115740740741,11.0,0,18.0,1.860195707070707,1.0,69.0,72.0,0.0164589701387256,0.0171643545732424,False
0,7,1,1,0.9852281360342516,5.0,2.4580902777777776,7.0,0,2.0,168.23266203703704,4.0,12.0,398.0,0.0038887227041579,0.1193538737660783,False
1,1,1,1,0.0,1.0,0.8211226851851853,2.0,0,3.0,35.84685185185185,1.0,38.0,99.0,0.0116626794258373,0.0299043062200956,False
1,4,1,1,0.0,1.0,0.6938773148148148,1.0,0,4.0,0.12539351851851852,2.0,68.0,83.0,0.4131736526946107,0.5029940119760479,False
1,0,1,1,0.0,3.0,1.613738425925926,7.0,0,3.0,0.019502314814814816,6.0,13.0,471.0,0.004185351270553,0.1411061285500747,False
7,7,1,1,0.5916727785823275,1.0,3.3690972222222224,1.0,0,1.0,51.897193287037034,2.0,63.0,90.0,0.0191273161984459,0.0271966527196652,False
8,6,1,1,0.9852281360342516,1.0,1.3912152777777778,3.0,0,4.0,59.48418981481481,3.0,14.0,535.0,0.0044816253361219,0.1601434120107559,False
11,2,1,1,0.972362610668201,2.0,0.7165162037037037,2.0,0,1.0,60.18232638888889,3.0,40.0,341.0,0.0122461170848267,0.1021505376344086,True
2,3,1,1,0.9709505944546686,1.0,0.9650578703703704,1.0,0,4.0,0.41474537037037035,2.0,108.0,351.0,0.0325470289638698,0.1051060017915795,False
45,0,1,1,0.0,3.0,20.724421296296295,1.0,1,0.0,0.0,1.0,86.0,86.0,0.0523780854906682,0.0523780854906682,False
2,0,1,1,0.0,1.0,1.0037615740740742,2.0,0,2.0,13.665277777777776,2.0,177.0,388.0,0.0531343283582089,0.1161194029850746,False
1,1,1,1,0.0,2.0,0.14649305555555556,1.0,0,3.0,29.09699074074074,2.0,109.0,353.0,0.0328260220829603,0.1056401074306177,False
90,0,1,1,0.8944518845341283,9.0,0.9798958333333333,8.0,0,0.0,0.0,2.0,18.0,96.0,0.0056682577565632,0.0289379474940334,False
25,14,1,1,0.0,2.0,2.0116666666666667,2.0,0,5.0,28.7996875,2.0,322.0,470.0,0.194344163658243,0.2833935018050541,False
14,2,1,1,0.0,2.0,1.0960185185185185,4.0,0,3.0,5.937962962962963,1.0,20.0,75.0,0.0062630480167014,0.0226662690128243,False
2,4,1,1,0.0,1.0,1.1000810185185186,2.0,0,3.0,6.294201388888889,3.0,323.0,490.0,0.1948286229705352,0.2952495490078172,True
6,1,1,1,0.0,1.0,1.0677777777777777,1.0,0,3.0,3.975798611111111,2.0,324.0,472.0,0.1953125,0.2842548076923077,False
0,26,1,1,0.0,1.0,0.866875,2.0,0,1.0,60.12659722222222,3.0,31.0,31.0,0.0192192192192192,0.0192192192192192,False
5,3,1,1,0.0,1.0,0.866875,2.0,0,2.0,27.980208333333334,2.0,32.0,32.0,0.0198079231692677,0.0198079231692677,False
17,1,1,1,0.0,1.0,0.866875,2.0,0,1.0,60.127685185185186,3.0,33.0,33.0,0.0203959208158368,0.0203959208158368,False
69,30,3,2,0.6967062652464241,8.0,9.015671296296295,5.0,0,1.0,27.077708333333334,2.0,68.0,129.0,0.016495338273966,0.0310781735596461,True
0,15,1,1,0.0,3.0,1.9671412037037037,3.0,0,5.0,21.85388888888889,2.0,2.0,235.0,0.0008941877794336,0.0703427719821162,False
4,4,1,1,0.8112781244591328,3.0,3.4401273148148146,2.0,1,3.0,59.836157407407406,1.0,213.0,213.0,0.0637663885578069,0.0637663885578069,False
1,0,1,1,0.0,1.0,0.05708333333333334,2.0,0,2.0,0.14932870370370369,1.0,65.0,110.0,0.0196604110813226,0.033065236818588,False
97,86,2,1,0.9069769836374788,2.0,0.6743865740740741,2.0,0,2.0,55.34398148148148,1.0,64.0,34.0,0.0389454763331336,0.0209706411024565,False
7,0,2,2,0.863120568566631,1.0,6.599560185185186,6.0,0,7.0,11.772395833333334,3.0,51.0,730.0,0.0124164278892072,0.1745463228271251,False
12,7,2,1,0.9980008838722996,1.0,1.6286921296296297,3.0,0,3.0,12.312152777777778,2.0,65.0,35.0,0.0394973070017953,0.0215439856373429,False
1,0,1,1,0.0,1.0,0.4730208333333333,2.0,0,1.0,14.496597222222222,1.0,15.0,300.0,0.0047633224173861,0.0896100029770765,False
1,1,1,1,0.0,2.0,2.1063657407407406,2.0,0,4.0,27.256828703703704,1.0,111.0,66.0,0.0333333333333333,0.0199404761904761,False
1,1,1,1,0.0,1.0,1.4897337962962964,5.0,0,6.0,17.778159722222224,2.0,60.0,329.0,0.0181493603094317,0.0981850639690568,False
23,18,6,2,0.9060936997785553,2.0,0.41255787037037034,2.0,0,3.0,48.21993882275132,1.0,261.0,104.0,0.0624850942046267,0.025041736227045,False
18,16,2,2,0.9947447215508296,3.0,2.794050925925926,6.0,0,17.0,26.74322627314815,1.0,20.0,75.0,0.006,0.0217142857142857,True
9,5,1,1,0.0,1.0,1.5072222222222222,5.0,0,6.0,0.06133101851851852,3.0,99.0,377.0,0.0297265160523186,0.1123662306777645,False
2,10,1,1,0.0,1.0,0.8084259259259259,3.0,0,13.0,0.0372337962962963,3.0,7.0,14.0,0.0473372781065088,0.0887573964497041,False
48,128,5,1,0.9680872167160242,1.0,0.04054398148148148,2.0,0,9.0,0.8427962962962964,1.0,24.0,25.0,0.0149432157800358,0.0155409444112372,False
1,1,1,1,0.0,1.0,0.38168981481481484,2.0,0,2.0,29.182395833333334,3.0,16.0,326.0,0.0050520059435364,0.0971768202080237,False
4,0,1,1,0.0,1.0,0.5076041666666666,4.0,0,3.0,32.85289351851852,3.0,112.0,302.0,0.0335710041592394,0.0900178253119429,False
0,389,1,1,0.4833646593476871,3.0,1.796388888888889,6.0,0,2.0,4.899085648148148,1.0,66.0,74.0,0.0198990198990199,0.0222750222750222,False
0,0,1,1,0.0,2.0,2.9060879629629626,2.0,0,4.0,6.729956597222222,2.0,31.0,108.0,0.019115890083632,0.0651135005973715,False
824,4,2,2,0.4319362492372819,1.0,0.14379629629629628,1.0,0,6.0,0.5852777777777778,2.0,141.0,421.0,0.0338014758390859,0.1004522732682694,False
28,2,3,2,0.6128025995084718,1.0,23.20431712962963,1.0,0,3.0,20.645865162037037,2.0,179.0,250.0,0.042836744407425,0.0597334602570204,False
791,986,7,3,0.8690680275026528,2.0,0.23929398148148148,2.0,0,13.0,3.681086436711437,1.0,81.0,80.0,0.0195098738995955,0.019271948608137,True
17,11,3,1,0.995232557322099,5.0,1.0755324074074075,7.0,0,5.0,24.129270833333333,2.0,2.0,474.0,0.001787842669845,0.2830750893921335,False
4,0,1,1,0.0,1.0,1.036875,1.0,0,3.0,7.477187499999999,2.0,326.0,475.0,0.1947587849910661,0.2835020845741512,False
6,0,1,1,0.0,5.0,6.336736111111112,5.0,0,4.0,0.11314814814814815,2.0,86.0,483.0,0.0517857142857142,0.288095238095238,False
4,4,1,1,0.0,1.0,0.04539351851851852,2.0,0,4.0,0.0966087962962963,1.0,21.0,77.0,0.0065262533372886,0.0231385345594779,False
73,215,2,2,0.5444859725695754,5.0,4.773043981481481,6.0,0,3.0,72.01363888888889,2.0,97.0,102.0,0.0288915094339622,0.0303655660377358,False
1,0,1,1,0.0,1.0,0.04006944444444444,2.0,0,1.0,1.0709722222222222,1.0,19.0,98.0,0.0059294396679513,0.0293507263563593,False
22,55,1,1,0.3960143503743729,1.0,0.9539699074074074,3.0,0,4.0,4.800023148148148,1.0,170.0,193.0,0.0506816834617664,0.0574985180794309,False
0,0,8,1,0.0,4.0,0.7901736111111112,7.0,0,6.0,1.3781914992559523,2.0,99.0,104.0,0.0296296296296296,0.0311111111111111,False
12,1,1,1,0.0,1.0,0.8390856481481482,2.0,0,6.0,0.17627314814814812,1.0,22.0,78.0,0.0068127962085308,0.0234004739336492,True
41,18,2,2,0.289986047033209,1.0,0.760775462962963,1.0,0,6.0,0.2214236111111111,2.0,142.0,422.0,0.0339425587467362,0.10040351293615,True
20,2,2,2,0.5746356978376794,1.0,0.09162037037037037,1.0,0,3.0,13.171099537037037,2.0,143.0,212.0,0.034171808258187,0.0505457997152349,False
85,16,3,2,0.5347018188011761,1.0,1.1572800925925926,2.0,0,4.0,30.367353395061727,2.0,209.0,240.0,0.0498220640569395,0.0571767497034401,False
2,3,1,1,0.7219280948873623,1.0,0.7540740740740741,7.0,0,8.0,10.712094907407407,3.0,215.0,432.0,0.0639053254437869,0.1281065088757396,False
81,4,3,2,0.9073120225674516,8.0,32.54126157407408,25.0,0,6.0,1.768058449074074,3.0,28.0,733.0,0.00687692672516,0.1740573867678444,False
18,20,1,1,0.0,1.0,1.0707407407407408,4.0,0,3.0,2.090428240740741,2.0,154.0,84.0,0.0458308693081017,0.0251330573625073,False
1,0,1,1,0.0,1.0,0.663449074074074,4.0,0,16.0,1.834988425925926,2.0,61.0,303.0,0.0183269287614543,0.0898610700561631,False
24,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,2,1,1,0.0,1.0,0.9673495370370371,2.0,0,2.0,14.034606481481482,3.0,155.0,360.0,0.0460992907801418,0.1066784869976359,False
4,3,1,1,0.0,1.0,0.9673495370370371,3.0,0,2.0,0.0021180555555555558,4.0,156.0,380.0,0.046381093057607,0.1125553914327917,False
8,1,1,1,0.0,1.0,1.9061574074074075,3.0,0,2.0,1.1396643518518519,1.0,113.0,68.0,0.0336680448907265,0.0203780271707028,False
41,1,1,1,0.989436013860858,2.0,1.9056481481481482,3.0,0,2.0,9.40633487654321,1.0,114.0,69.0,0.0339533510481251,0.0206672571597283,False
1,1,1,1,0.0,1.0,0.12233796296296295,2.0,0,2.0,48.17913194444444,2.0,41.0,140.0,0.012396694214876,0.0416174734356552,False
62,4,2,2,0.8453509366224364,1.0,1.1157060185185186,4.0,0,6.0,0.27351851851851855,2.0,73.0,361.0,0.0175147928994082,0.085680473372781,False
149,111,1,1,0.6108749537612816,2.0,0.03744212962962963,1.0,0,7.0,7.847071759259259,2.0,72.0,84.0,0.4294117647058823,0.5,False
125,0,6,1,0.957662209782246,2.0,3.7099305555555553,6.0,0,18.0,0.6572727272727273,5.0,82.0,622.0,0.0244837758112094,0.1837758112094395,False
24,0,2,2,0.808014151084447,3.0,0.5577777777777778,6.0,0,7.0,41.63533950617283,2.0,310.0,827.0,0.0735746392240359,0.1958836053938963,False
52,43,2,2,0.7921266826882908,1.0,0.999525462962963,3.0,0,15.0,14.102476851851852,4.0,103.0,505.0,0.0245979186376537,0.1196783349101229,False
77,59,5,2,0.7353600550758109,5.0,6.021412037037037,12.0,0,2.0,0.17626671810699587,3.0,125.0,177.0,0.0297942776069992,0.0420903286829037,False
1,21,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
5,19,1,1,0.0,1.0,0.0422800925925926,2.0,0,4.0,14.239189814814814,1.0,24.0,53.0,0.0148016577856719,0.0319715808170515,False
0,3,1,1,0.0,1.0,0.5201273148148148,5.0,0,15.0,1.943263888888889,2.0,216.0,482.0,0.0639363582793164,0.1423099587507366,False
162,7,6,3,0.86250055507631,13.0,47.14393518518518,15.0,0,10.0,22.880417217813058,1.0,12.0,107.0,0.0030085628326776,0.0249942143022448,False
3,0,1,1,0.0,1.0,0.8073032407407408,1.0,0,4.0,0.053159722222222226,2.0,70.0,85.0,0.4152046783625731,0.5029239766081871,False
0,1,1,1,0.0,1.0,0.8072916666666666,3.0,0,6.0,0.061412037037037036,1.0,71.0,74.0,0.4186046511627907,0.436046511627907,False
1,23,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
18,1,2,2,0.4854607607459134,1.0,0.40369212962962964,2.0,0,11.0,5.404050925925926,2.0,44.0,140.0,0.0106307583274273,0.033309709425939,False
149,135,1,1,0.939545862658294,2.0,0.18856481481481482,3.0,0,1.0,1.0093402777777778,2.0,70.0,174.0,0.0209007948189579,0.0515160435678539,False
2,1,1,1,0.0,1.0,0.1241087962962963,1.0,0,5.0,14.645891203703703,2.0,58.0,216.0,0.034869976359338,0.1282505910165484,False
159,6,2,2,0.0533614338981447,5.0,0.3426967592592593,3.0,0,3.0,0.9516550925925925,2.0,180.0,251.0,0.0427289896128423,0.0594900849858356,False
420,122,3,2,0.8606152369236688,5.0,4.296840277777778,3.0,0,6.0,4.89792438271605,2.0,81.0,393.0,0.0193533160254897,0.0929903233419872,True
